product_name,price,ratings,features,pagenum,originalprice,Discount,Review
"Apple iPhone 16 Plus (Pink, 128 GB)","₹79,900",4.6,"128 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA18 Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.",27,,,"4,342 Ratings & 229 Reviews"
MOTOROLA Moto A100,"₹1,059",3.7,4 MB RAM | 36 MB ROM | Expandable Upto 0 MB3.66 cm (1.44 inch) HQVGA Display0MP | 0MP Front Camera800 mAh BatteryMtk Processor2 Years Domestic Replacement Warranty,23,"₹1,499",29% off,23 Ratings & 2 Reviews
Kechaoda K115,₹999,4.1,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB3.66 cm (1.44 inch) QVGA Display0.3MP + 0MP | 0MP Front Camera850 mAh BatteryNA Processor3 Months Company Warranty,23,"₹1,499",33% off,"43,589 Ratings & 2,715 Reviews"
Kechaoda K115,₹999,4.1,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB3.66 cm (1.44 inch) QVGA Display0.3MP + 0MP | 0MP Front Camera850 mAh BatteryNA Processor3 Months Company Warranty,23,"₹1,499",33% off,"43,589 Ratings & 2,715 Reviews"
"Samsung Galaxy M16 5G (Thunder Black, 128 GB)","₹14,995",4.2,6 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera5000 mAh Battery1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,23,"₹17,499",14% off,"1,271 Ratings & 61 Reviews"
"REDMI 14C 5G (Stargaze Black, 128 GB)","₹10,499",4.2,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.48 cm (6.88 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5160 mAh Battery4 Gen 2 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,23,"₹13,999",25% off,"9,171 Ratings & 453 Reviews"
"Nokia 2660 Flip 4G Volte Dual SIM keypad Phone, Dual Screen, MP3 Player","₹4,864",4.1,0.046875 GB RAM | 0.125 GB ROM7.11 cm (2.8 inch) QVGA Display0.3MP Rear Camera1450 mAh Lithium Ion Battery1YR BRAND WARRANTY ON HANDSET & 6 MONTHS WARRANTY ON ACCESSORIES,23,"₹5,899",17% off,"1,717 Ratings & 92 Reviews"
LAVA A5 2025,"₹1,208",4.1,4 MB RAM | 24 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) HVGA Display0.3MP + 0MP | 0MP Front Camera1200 mAh BatteryMtk ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,23,"₹1,599",24% off,"8,595 Ratings & 697 Reviews"
"OPPO A59 5G (Starry Black, 128 GB)","₹19,999",4.3,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.66 cm (6.56 inch) HD+ Display13MP + 2MP | 8MP Front Camera5000 mAh BatteryDimensity 6020 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,23,,,"2,793 Ratings & 133 Reviews"
Kechaoda K115,₹997,4.1,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB3.66 cm (1.44 inch) QVGA Display0.3MP + 0MP | 0MP Front Camera850 mAh BatteryNA Processor3 Months Company Warranty,23,"₹1,499",33% off,"43,589 Ratings & 2,715 Reviews"
"realme 15T 5G (Silk Blue, 128 GB)","₹22,999",4.3,8 GB RAM | 128 GB ROM16.69 cm (6.57 inch) Full HD Display50MP + 2MP | 50MP Front Camera7000 mAh BatteryMediaTek Dimensity 6400 MAX Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,23,,,"6,256 Ratings & 404 Reviews"
"realme 15T 5G (Suit Titanium, 128 GB)","₹22,999",4.3,8 GB RAM | 128 GB ROM16.69 cm (6.57 inch) Full HD Display50MP + 2MP | 50MP Front Camera7000 mAh BatteryMediaTek Dimensity 6400 MAX Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,23,,,"6,256 Ratings & 404 Reviews"
"Tecno Spark 30C 5G (Aurora Cloud, 64 GB)","₹9,999",4.1,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Display48MP Rear Camera | 8MP Front Camera5000 mAh BatteryDimensity 6300 5G Processor1 Year Manufacturer Warranty for Phone,23,"₹11,999",16% off,"1,314 Ratings & 56 Reviews"
"realme 14x 5G (Golden Glow, 128 GB)","₹14,744",4.3,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) HD+ Display50MP Rear Camera | 8MP Front Camera6000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,23,"₹16,999",13% off,"14,056 Ratings & 678 Reviews"
"Infinix Note 50x 5G+ 45W Charger In the Box & AI (Sea Breeze Green, 128 GB)","₹14,999",4.3,8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) HD+ Display50MP + AI Lens | 8MP Front Camera5500 mAh BatteryDimensity 7300 Ultimate Processor1 Year Warranty on the Handset and 6 Months Warranty on the In-box Accessories,24,"₹16,999",11% off,"4,940 Ratings & 407 Reviews"
"OPPO A59 5G (Starry Black, 128 GB)","₹19,999",4.3,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.66 cm (6.56 inch) HD+ Display13MP + 2MP | 8MP Front Camera5000 mAh BatteryDimensity 6020 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,24,,,"2,793 Ratings & 133 Reviews"
"Tecno Spark 30C 5G (Aurora Cloud, 64 GB)","₹9,999",4.1,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Display48MP Rear Camera | 8MP Front Camera5000 mAh BatteryDimensity 6300 5G Processor1 Year Manufacturer Warranty for Phone,24,"₹11,999",16% off,"1,314 Ratings & 56 Reviews"
Kechaoda K115,₹997,4.1,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB3.66 cm (1.44 inch) QVGA Display0.3MP + 0MP | 0MP Front Camera850 mAh BatteryNA Processor3 Months Company Warranty,24,"₹1,499",33% off,"43,589 Ratings & 2,715 Reviews"
"realme P4 Power 5G (TransSilver, 128 GB)","₹25,999",4.6,8 GB RAM | 128 GB ROM17.27 cm (6.8 inch) Full HD+ AMOLED Display50MP + 8MP | Yes10001 mAh BatteryDimensity 7400 Ultra Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,24,"₹32,999",21% off,"1,008 Ratings & 90 Reviews"
"realme 15T 5G (Suit Titanium, 128 GB)","₹22,999",4.3,8 GB RAM | 128 GB ROM16.69 cm (6.57 inch) Full HD Display50MP + 2MP | 50MP Front Camera7000 mAh BatteryMediaTek Dimensity 6400 MAX Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,24,,,"6,256 Ratings & 404 Reviews"
"realme 15T 5G (Silk Blue, 128 GB)","₹22,999",4.3,8 GB RAM | 128 GB ROM16.69 cm (6.57 inch) Full HD Display50MP + 2MP | 50MP Front Camera7000 mAh BatteryMediaTek Dimensity 6400 MAX Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,24,,,"6,256 Ratings & 404 Reviews"
"Samsung Galaxy F36 5G (Violet, 128 GB)","₹17,999",4.3,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP + 2MP | 13MP Front Camera5000 mAh BatterySamsung Exynos 1380 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,24,"₹22,999",21% off,"9,496 Ratings & 562 Reviews"
"REDMI 15C 5G (Dusk Purple, 128 GB)","₹15,339",4.3,8 GB RAM | 128 GB ROM17.53 cm (6.9 inch) Display50MP Rear Camera6000 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,24,"₹16,999",9% off,38 Ratings & 4 Reviews
"Samsung Galaxy M16 5G (Mint Green, 128 GB)","₹14,240",4.2,6 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera5000 mAh Battery1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,24,"₹17,499",18% off,"1,271 Ratings & 61 Reviews"
"REDMI 15 5G (Sandy Purple, 256 GB)","₹17,970",4.3,8 GB RAM | 256 GB ROM17.53 cm (6.9 inch) Display50MP Rear Camera7000 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,24,"₹19,999",10% off,"3,067 Ratings & 154 Reviews"
"Tecno Spark 30C 5G (Midnight Shadow, 64 GB)","₹9,999",4.1,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Display48MP Rear Camera | 8MP Front Camera5000 mAh BatteryDimensity 6300 5G Processor1 Year Manufacturer Warranty for Phone,24,"₹11,999",16% off,"1,314 Ratings & 56 Reviews"
"Tecno Spark 30C 5G (Azure Sky, 128 GB)","₹10,499",4.1,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Display48MP Rear Camera | 8MP Front Camera5000 mAh BatteryDimensity 6300 5G Processor1 Year Manufacturer Warranty for Phone,24,"₹12,999",19% off,"1,314 Ratings & 56 Reviews"
Kechaoda K115,₹999,4.1,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB3.66 cm (1.44 inch) QVGA Display0.3MP + 0MP | 0MP Front Camera850 mAh BatteryNA Processor3 Months Company Warranty,24,"₹1,499",33% off,"43,589 Ratings & 2,715 Reviews"
Kechaoda A26,₹879,4,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB1.68 cm (0.66 inch) FWVGA Display800 mAh Battery3 Months Company Warranty,24,"₹1,499",41% off,"30,256 Ratings & 1,642 Reviews"
itel Ace 3 Shine,₹859,4.1,4 MB RAM | 4 MB ROM4.57 cm (1.8 inch) Display1000 mAh Battery1 year manufacturer Warranty,24,"₹1,249",31% off,"1,607 Ratings & 67 Reviews"
LAVA A3 Torch,"₹1,269",4.2,4 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) HVGA Display0.3MP + 0MP | 0MP Front Camera1750 mAh BatteryMtk Processor1 Year Handset Domestic warranty,24,"₹1,649",23% off,680 Ratings & 44 Reviews
"Fuziqra Rock X Flip Dual Sim |Keypad Mobile| with 1.8"" Display Call & SMS Indicator","₹1,424",3.8,32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display0.3MP Rear Camera2000 mAh Battery1 Month Warranty,24,"₹3,299",56% off,22 Ratings & 0 Reviews
"Ai+ Nova 5G (Pink, 128 GB)","₹9,999",3.9,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.13 cm (6.745 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryT8200 Processor1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories,24,"₹12,999",23% off,"4,641 Ratings & 393 Reviews"
"Tecno Spark 30C 5G (Midnight Shadow, 128 GB)","₹12,999",4.2,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Display48MP Rear Camera | 8MP Front Camera5000 mAh BatteryDimensity 6300 5G Processor1 Year Manufacturer Warranty for Phone,24,"₹14,999",13% off,161 Ratings & 12 Reviews
"Apple iPhone 16 Plus (Pink, 256 GB)","₹89,900",4.6,"256 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA18 Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.",33,,,"4,342 Ratings & 229 Reviews"
KARBONN K140 Pop,₹945,3.9,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB4.57 cm (1.8 inch) FWVGA Display0.3MP + 0MP | 0.03MP Front Camera1000 mAh BatteryNA Processor1 Year Company Domestic Warranty by Company Authorized Service Center.,24,"₹1,090",13% off,"6,206 Ratings & 520 Reviews"
"OPPO A6 Pro 5G (Aurora Gold, 256 GB)","₹24,999",4.1,8 GB RAM | 256 GB ROM17.14 cm (6.75 inches) HD+ Display50MP + 2MP | Yes7000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,24,"₹28,999",13% off,32 Ratings & 1 Reviews
itel Ace 3 Shine,₹899,4.1,4 MB RAM | 4 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) QVGA Display1000 mAh BatteryUnisoc Processor1 year manufacturer Warranty,24,"₹1,249",28% off,"1,607 Ratings & 67 Reviews"
"realme P4 Power 5G (TransSilver, 128 GB)","₹25,999",4.6,8 GB RAM | 128 GB ROM17.27 cm (6.8 inch) Full HD+ AMOLED Display50MP + 8MP | Yes10001 mAh BatteryDimensity 7400 Ultra Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,25,"₹32,999",21% off,"1,008 Ratings & 90 Reviews"
"Nokia 2660 Flip 4G Volte Dual SIM keypad Phone, Dual Screen, MP3 Player","₹4,864",4.1,0.046875 GB RAM | 0.125 GB ROM7.11 cm (2.8 inch) QVGA Display0.3MP Rear Camera1450 mAh Lithium Ion Battery1YR BRAND WARRANTY ON HANDSET & 6 MONTHS WARRANTY ON ACCESSORIES,25,"₹5,899",17% off,"1,717 Ratings & 92 Reviews"
"OPPO A78 5G (Glowing Blue, 128 GB)","₹17,999",4.3,8 GB RAM | 128 GB ROM16.66 cm (6.56 inch) HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh Battery6833 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,25,"₹21,999",18% off,"7,893 Ratings & 466 Reviews"
LAVA A5_23 Keypad Mobile| 1000 mAh Battery|0.3MP Rear Camera|Expandable Upto 32 GB,₹987,3.9,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) QVGA Display0.3MP Rear Camera1000 mAh BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,25,"₹1,699",41% off,501 Ratings & 19 Reviews
"Apple iPhone 16 Plus (Ultramarine, 256 GB)","₹89,900",4.6,"256 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA18 Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.",37,,,"4,342 Ratings & 229 Reviews"
"Infinix Note 50x 5G+ 45W Charger In the Box & AI (Titanium Grey, 128 GB)","₹13,499",4.3,6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) HD+ Display50MP + AI Lens | 8MP Front Camera5500 mAh BatteryDimensity 7300 Ultimate Processor1 Year Warranty on the Handset and 6 Months Warranty on the In-box Accessories,25,"₹14,999",10% off,"16,632 Ratings & 1,460 Reviews"
"Infinix Note 50x 5G+ 45W Charger In the Box & AI (Enchanted Purple, 128 GB)","₹14,999",4.3,8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) HD+ Display50MP + AI Lens | 8MP Front Camera5500 mAh BatteryDimensity 7300 Ultimate Processor1 Year Warranty on the Handset and 6 Months Warranty on the In-box Accessories,25,"₹16,999",11% off,"4,940 Ratings & 407 Reviews"
"Infinix Note 50x 5G+ 45W Charger In the Box & AI (Enchanted Purple, 128 GB)","₹13,499",4.3,6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) HD+ Display50MP + AI Lens | 8MP Front Camera5500 mAh BatteryDimensity 7300 Ultimate Processor1 Year Warranty on the Handset and 6 Months Warranty on the In-box Accessories,25,"₹14,999",10% off,"16,632 Ratings & 1,460 Reviews"
"hmd Crest 5G (Midnight Blue, 128 GB)","₹10,416",3.7,"6 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.94 cm (6.67 inch) Full HD+ Display50MP + 50MP + 2MP | 50MP Front Camera5000 mAh BatteryUnisoc T760 5G octa core 6 nm processor with 2.2 Ghz & 5,10,000+ AnTuTu score. Processor01 Year from brand",25,"₹18,999",45% off,122 Ratings & 18 Reviews
"vivo Y19e (Majestic Green, 64 GB)","₹9,999",4.3,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB17.12 cm (6.74 inch) Display13MP + 0.08MP | 5MP Front Camera5500 mAh BatteryT7225 Processor1 Year Warranty on the Product and 6 Months Warranty on the Accessories,25,"₹11,999",16% off,"3,674 Ratings & 112 Reviews"
G'Five U101,₹460,3.5,32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) NA Display0.3MP + 0.3MP1000 mAh BatteryNA Processor3 Month Manufacturer Warranty,25,₹999,53% off,77 Ratings & 7 Reviews
"REDMI 13 5G (Hawaiian Blue, 128 GB)","₹14,999",4.3,6 GB RAM | 128 GB ROM17.25 cm (6.79 inch) Full HD+ Display108MP Rear Camera5030 mAh BatteryQualcomm SM4450 Snapdragon 4 Gen 2 AE (4 nm) Processor1 year manufacture warranty,25,"₹17,999",16% off,"49,006 Ratings & 2,413 Reviews"
"POCO C71 (Power Black, 64 GB)","₹7,799",3.9,"4 GB RAM | 64 GB ROM | Expandable Upto 2 TB17.48 cm (6.88 inch) HD+ Display32MP Rear Camera | 8MP Front Camera5200 mAh BatteryUnisoc T7250
Max clock speed: 
2 x A75@1.8GHz
6 x A55@1.6GHz Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories",25,"₹8,999",13% off,"57,971 Ratings & 2,557 Reviews"
"POCO X6 5G (Mirror Black, 256 GB)","₹20,999",4.3,12 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display64MP + 8MP + 2MP | 16MP Front Camera5100 mAh Battery7s Gen 2 Mobile Platform 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,25,"₹26,999",22% off,"13,491 Ratings & 1,124 Reviews"
"Tecno Spark Go 1 (Magic Skin Green, 64 GB)","₹6,899",4.3,3 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Display13MP Rear Camera | 8MP Front Camera5000 mAh BatteryUnisoc T61 Processor1 Year Manufacturer Warranty for Phone,25,"₹8,599",19% off,"1,914 Ratings & 87 Reviews"
"IQOO Neo 10R 5G (MoonKnight Titanium, 256 GB)","₹32,795",4.5,12 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Display50MP Rear Camera6400 mAh Battery1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,25,"₹35,999",8% off,"3,044 Ratings & 196 Reviews"
"Samsung Galaxy A55 5G (Awesome Iceblue, 256 GB)","₹32,999",4.3,12 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 12MP + 5MP | 32MP Front Camera5000 mAh BatteryExynos 1480 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,25,"₹48,999",32% off,718 Ratings & 52 Reviews
"Tecno Spark 30C 5G (Aurora Cloud, 128 GB)","₹12,999",4.2,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Display48MP Rear Camera | 8MP Front Camera5000 mAh BatteryDimensity 6300 5G Processor1 Year Manufacturer Warranty for Phone,25,"₹14,999",13% off,161 Ratings & 12 Reviews
HOTLINE H310,₹499,3.5,32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display0.3MP Rear Camera1000 mAh Battery6 Months Warranty,25,₹999,50% off,"7,518 Ratings & 491 Reviews"
"Samsung Galaxy A06 5G (Black, 64 GB)","₹10,391",4.1,4 GB RAM | 64 GB ROM17.02 cm (6.7 inch) HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh Li-ion BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,25,"₹13,999",25% off,"2,876 Ratings & 169 Reviews"
"LAVA Blaze Duo (Arctic White, 128 GB)","₹15,499",3.9,6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display64MP Rear Camera5000 mAh Battery1 Year Handset Warranty and 6 Months Warranty on Accessories,25,"₹18,999",18% off,200 Ratings & 17 Reviews
"IQOO Neo 10 (Inferno Red, 256 GB)","₹39,099",4.5,12 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Full HD+ E3 Super AMOLED Display50MP + 50MP + 8MP | 32MP + 32MP Dual Front Camera7000 mAh BatteryQualcomm ProcessorDomestic warranty 1 year for handset and 6  months for accessories,25,"₹40,999",4% off,"1,004 Ratings & 77 Reviews"
HOTLINE H310,₹469,3.5,32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display0.3MP Rear Camera100 mAh BatteryThe Hotline Mobiles has 3 Months Manufacture’s Warranty & after Warranty period we would like to help our customers with the best possible service under low expenses,25,₹999,53% off,"7,518 Ratings & 491 Reviews"
"Samsung Galaxy F17 5G (Neo Black, 128 GB)","₹16,999",4.3,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.02 cm (6.7 inch) Full HD+ Display50MP + 5MP | 13MP Front Camera5000 mAh BatteryExynos 1330 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,25,"₹17,999",5% off,118 Ratings & 4 Reviews
"realme P4 Power 5G (TransSilver, 128 GB)","₹25,999",4.6,8 GB RAM | 128 GB ROM17.27 cm (6.8 inch) Full HD+ AMOLED Display50MP + 8MP | Yes10001 mAh BatteryDimensity 7400 Ultra Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,26,"₹32,999",21% off,"1,008 Ratings & 90 Reviews"
"POCO F7 5G (Phantom Black, 512 GB)","₹35,999",4.4,"12 GB RAM | 512 GB ROM17.35 cm (6.83 inch) Display50MP Rear Camera | 20MP Front Camera7550 mAh Li-Polymer + Silicon Carbon Battery8s Gen 4 ProcessorRear Camera -50MP Main Camera -8MP Ultra-wide Camera with night mode and ultra-wide video recordingFront camera -20MP with Portrait Mode | | Front Video Recording | Night ModeDisplay -6.83 inch 1.5K pOLED with 120 Hz refresh rateBattery 7550mAh, 90W charger, 22.5W reverse charging1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories",26,"₹37,999",5% off,"21,347 Ratings & 2,042 Reviews"
itel Ace 3 Shine,₹899,4.1,4 MB RAM | 4 MB ROM4.57 cm (1.8 inch) NA Display1000 mAh Battery1 year manufacturer Warranty,26,"₹1,249",28% off,"1,607 Ratings & 67 Reviews"
"realme P3 Lite 5G (Onyx Black, 128 GB)","₹12,999",4.4,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) Display32MP Rear Camera | 8MP Front Camera6000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,26,"₹13,999",7% off,"12,378 Ratings & 503 Reviews"
"POCO C71 (Power Black, 64 GB)","₹7,799",3.9,"4 GB RAM | 64 GB ROM | Expandable Upto 2 TB17.48 cm (6.88 inch) HD+ Display32MP Rear Camera | 8MP Front Camera5200 mAh BatteryUnisoc T7250
Max clock speed: 
2 x A75@1.8GHz
6 x A55@1.6GHz Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories",26,"₹8,999",13% off,"57,971 Ratings & 2,557 Reviews"
"realme P3 Lite 5G (Onyx Black, 128 GB)","₹11,999",4.4,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) Display32MP Rear Camera | 8MP Front Camera6000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,26,"₹12,999",7% off,"9,486 Ratings & 381 Reviews"
"KARBONN K190 Dual SIM,Keypad Phone 1.8''LCD,1000mAh Battery,Camera,ExpandableUpto32GB",₹980,4.8,40 MB RAM | 35 MB ROM | Expandable Upto 16 GB4.57 cm (1.8 inch) FWVGA Display1MP + 0MP | 0.03MP Front Camera1000 mAh BatteryNA Processor1 year Handset & 6 Month Box Accessories Service Warrenty,26,"₹1,290",24% off,11 Ratings & 2 Reviews
"IQOO Neo 10R 5G (MoonKnight Titanium, 256 GB)","₹32,795",4.5,12 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Display50MP Rear Camera6400 mAh Battery1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,26,"₹35,999",8% off,"3,044 Ratings & 196 Reviews"
"realme P3 Lite 5G (Jade Green, 128 GB)","₹12,999",4.4,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) Display32MP Rear Camera | 8MP Front Camera6000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,26,"₹13,999",7% off,"12,378 Ratings & 503 Reviews"
"Samsung Galaxy A16 5G (Gold, 128 GB)","₹16,099",4.2,6 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 5MP + 2MP | 13MP Front Camera5000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months for Inbox Accessories,26,"₹19,999",19% off,"4,458 Ratings & 197 Reviews"
"POCO C71 (Cool Blue, 64 GB)","₹7,799",3.9,"4 GB RAM | 64 GB ROM | Expandable Upto 2 TB17.48 cm (6.88 inch) HD+ Display32MP Rear Camera | 8MP Front Camera5200 mAh BatteryUnisoc T7250
Max clock speed: 
2 x A75@1.8GHz
6 x A55@1.6GHz Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories",26,"₹8,999",13% off,"57,971 Ratings & 2,557 Reviews"
"Ai+ Pulse (Blue, 128 GB)","₹7,499",4.1,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.13 cm (6.745 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryT615 Processor1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories,26,"₹9,999",25% off,"6,922 Ratings & 406 Reviews"
"Infinix Note 50x 5G+ 45W Charger In the Box & AI (Sea Breeze Green, 128 GB)","₹13,499",4.3,6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) HD+ Display50MP + AI Lens | 8MP Front Camera5500 mAh BatteryDimensity 7300 Ultimate Processor1 Year Warranty on the Handset and 6 Months Warranty on the In-box Accessories,26,"₹14,999",10% off,"16,632 Ratings & 1,460 Reviews"
Samsung 1207,₹740,3.1,32 MB ROM3.81 cm (1.5 inch) Display800 mAh BatteryNo Warrnty,26,"₹1,299",43% off,"3,498 Ratings & 195 Reviews"
"IQOO Neo 10 (Inferno Red, 512 GB)","₹45,545",4.7,16 GB RAM | 512 GB ROM17.22 cm (6.78 inch) Full HD+ E3 Super AMOLED Display50MP + 50MP + 8MP | 32MP + 32MP Dual Front Camera7000 mAh BatteryQualcomm ProcessorDomestic warranty 1 year for handset and 6 months accessories,26,"₹45,999",,193 Ratings & 15 Reviews
"realme 15T 5G (Flowing Silver, 256 GB)","₹24,999",4.3,8 GB RAM | 256 GB ROM16.69 cm (6.57 inch) Full HD Display50MP + 2MP | 50MP Front Camera7000 mAh BatteryMediaTek Dimensity 6400 MAX Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,26,,,"6,256 Ratings & 404 Reviews"
"POCO X7 Pro 5G (Yellow, 256 GB)","₹21,999",4.3,8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display50MP + 8MP | 20MP Front Camera6550 mAh BatteryDimensity D8400 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,26,"₹31,999",31% off,"17,629 Ratings & 1,805 Reviews"
